Extract_Date,Reported_Date,City,is_newyork,Population,Data_Source,New_Cases,mavg_7day_new_cases,new_cases_per_100K,mavg_7day_per_100k_new_cases,daily_temp,daily_humidity,mavg_7_temp,mavg_7_humidity,mavg_15_temp,mavg_15_humidity
2021-05-30,2020-03-11,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,11,3.71,0.09,0.03,22.58,74.29,20.564285714285713,75.53142857142858,20.358,80.77266666666667
2021-05-30,2020-03-12,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,15,5.43,0.13,0.05,22.61,71.46,20.988571428571426,74.84714285714287,20.336000000000002,80.256
2021-05-30,2020-03-13,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,0,5.43,0.0,0.05,22.58,72.92,21.398571428571426,74.22857142857143,20.34,79.13466666666666
2021-05-30,2020-03-14,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,18,7.14,0.15,0.06,23.65,70.92,21.77142857142857,74.68142857142857,20.602666666666668,78.17200000000001
2021-05-30,2020-03-15,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,0,6.71,0.0,0.06,24.69,68.88,22.29428571428571,74.50999999999999,20.941333333333333,77.40733333333334
2021-05-30,2020-03-16,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,83,18.57,0.7,0.16,25.03,65.33,22.95285714285714,72.39428571428572,21.222666666666665,76.26866666666666
2021-05-30,2020-03-17,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,11,19.71,0.09,0.17,23.35,73.12,23.4,70.9,21.591333333333335,74.92399999999999
2021-05-30,2020-03-18,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,58,26.43,0.49,0.22,23.56,73.72,23.49857142857143,70.98857142857142,21.840666666666664,74.078
2021-05-30,2020-03-19,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,45,30.71,0.38,0.26,24.5,76.75,23.63857142857143,70.90714285714286,22.133333333333333,73.29066666666668
2021-05-30,2020-03-20,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,47,37.43,0.4,0.32,23.37,77.12,23.90857142857143,71.66285714285713,22.459333333333333,73.13533333333334
2021-05-30,2020-03-21,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,0,34.86,0.0,0.29,20.91,78.42,24.021428571428572,72.26285714285714,22.70133333333333,73.224
2021-05-30,2020-03-22,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,0,34.86,0.0,0.29,20.75,72.71,23.630000000000003,73.33428571428571,22.764,73.80199999999999
2021-05-30,2020-03-23,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,0,23.0,0.0,0.19,20.67,67.25,23.067142857142862,73.88142857142857,22.814666666666668,73.84133333333332
2021-05-30,2020-03-24,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,0,21.43,0.0,0.18,20.03,71.58,22.444285714285716,74.1557142857143,22.853999999999996,72.74533333333333
2021-05-30,2020-03-25,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,416,72.57,3.5,0.61,20.02,70.92,21.97,73.93571428571428,22.729333333333333,72.46466666666667
2021-05-30,2020-03-26,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,177,91.43,1.49,0.77,19.68,68.67,21.46428571428572,73.53571428571429,22.55333333333333,72.35933333333334
2021-05-30,2020-03-27,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,145,105.43,1.22,0.89,20.33,68.17,20.775714285714287,72.38142857142857,22.36,71.98466666666667
2021-05-30,2020-03-28,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,0,105.43,0.0,0.89,21.92,72.96,20.34142857142857,71.10285714285713,22.207999999999995,71.76533333333333
2021-05-30,2020-03-29,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,0,105.43,0.0,0.89,22.58,76.5,20.485714285714288,70.32285714285715,22.163999999999998,71.768
2021-05-30,2020-03-30,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,189,132.43,1.59,1.11,22.1,75.54,20.747142857142855,70.86428571428571,22.092666666666666,72.14
2021-05-30,2020-03-31,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,652,225.57,5.49,1.9,21.62,76.83,20.951428571428572,72.04857142857142,21.92,72.584
2021-05-30,2020-04-01,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,533,242.29,4.49,2.04,21.62,75.96,21.178571428571427,72.79857142857144,21.692666666666664,73.35066666666667
2021-05-30,2020-04-02,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,397,273.71,3.34,2.3,23.92,70.54,21.407142857142855,73.51857142857143,21.577333333333335,73.54
2021-05-30,2020-04-03,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,387,308.29,3.26,2.6,23.45,66.5,22.012857142857143,73.78571428571429,21.601333333333336,73.328
2021-05-30,2020-04-04,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,294,350.29,2.48,2.95,19.98,67.0,22.458571428571428,73.54714285714286,21.531333333333336,72.64466666666667
2021-05-30,2020-04-05,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,116,366.86,0.98,3.09,20.33,70.92,22.181428571428572,72.69571428571429,21.305333333333337,71.97
2021-05-30,2020-04-06,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,142,360.14,1.2,3.03,22.43,68.92,21.860000000000003,71.89857142857143,21.266666666666666,71.47
2021-05-30,2020-04-07,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,504,339.0,4.25,2.86,21.2,78.75,21.907142857142855,70.95285714285714,21.378666666666668,71.21733333333333
2021-05-30,2020-04-08,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,689,361.29,5.8,3.04,18.4,84.52,21.84714285714286,71.22714285714287,21.413999999999998,71.984
2021-05-30,2020-04-09,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,530,380.29,4.47,3.21,17.76,69.58,21.387142857142855,72.45,21.305333333333333,72.84666666666666
2021-05-30,2020-04-10,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,505,397.14,4.25,3.35,17.95,69.92,20.507142857142856,72.31285714285715,21.154666666666667,72.75733333333334
2021-05-30,2020-04-11,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,149,376.43,1.26,3.17,18.25,73.04,19.72142857142857,72.80142857142857,21.039333333333335,72.84066666666666
2021-05-30,2020-04-12,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,221,391.43,1.86,3.3,18.82,72.08,19.474285714285713,73.66428571428573,20.90066666666667,73.16533333333334
2021-05-30,2020-04-13,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,66,380.57,0.56,3.21,18.96,72.67,19.25857142857143,73.83000000000001,20.694000000000003,73.10666666666667
2021-05-30,2020-04-14,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,287,349.57,2.42,2.95,19.79,77.54,18.762857142857143,74.36571428571428,20.45266666666667,72.85133333333333
2021-05-30,2020-04-15,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1059,402.43,8.92,3.39,20.71,69.62,18.56142857142857,74.19285714285715,20.29866666666667,72.98466666666667
2021-05-30,2020-04-16,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,144,347.29,1.21,2.93,20.0,73.42,18.891428571428573,72.06428571428572,20.238,72.50399999999999
2021-05-30,2020-04-17,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,836,394.57,7.04,3.32,18.13,78.38,19.21142857142857,72.61285714285714,20.13,72.33466666666666
2021-05-30,2020-04-18,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,684,471.0,5.76,3.97,18.0,78.04,19.237142857142857,73.82142857142857,19.743999999999996,72.85733333333333
2021-05-30,2020-04-19,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,240,473.71,2.02,3.99,18.87,73.96,19.201428571428572,74.53571428571429,19.380666666666666,73.62666666666668
2021-05-30,2020-04-20,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,147,485.29,1.24,4.09,19.18,73.88,19.208571428571428,74.80428571428571,19.306666666666665,74.09066666666666
2021-05-30,2020-04-21,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,527,519.57,4.44,4.38,19.17,74.29,19.240000000000002,74.97714285714287,19.23,74.288
2021-05-30,2020-04-22,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,349,418.14,2.94,3.52,18.86,76.0,19.15142857142857,74.51285714285714,19.012666666666668,74.646
2021-05-30,2020-04-23,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,534,473.86,4.5,3.99,19.26,75.96,18.887142857142855,75.42428571428572,18.85666666666667,74.46266666666666
2021-05-30,2020-04-24,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,575,436.57,4.84,3.68,20.31,74.08,18.78142857142857,75.78714285714285,18.914,73.89200000000001
2021-05-30,2020-04-25,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1298,524.29,10.94,4.42,21.17,67.29,19.092857142857145,75.17285714285715,19.084000000000003,74.192
2021-05-30,2020-04-26,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,415,549.29,3.5,4.63,20.89,58.62,19.545714285714286,73.63714285714286,19.298666666666666,74.01666666666667
2021-05-30,2020-04-27,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,476,596.29,4.01,5.02,19.53,73.33,19.834285714285716,71.44571428571427,19.474666666666668,73.05533333333334
2021-05-30,2020-04-28,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1408,722.14,11.86,6.08,20.0,67.25,19.884285714285713,71.36714285714287,19.522,73.13866666666667
2021-05-30,2020-04-29,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1241,849.57,10.46,7.16,20.1,65.21,20.002857142857145,70.36142857142856,19.591333333333335,72.77733333333332
2021-05-30,2020-04-30,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1511,989.14,12.73,8.33,20.64,62.46,20.18,68.82000000000001,19.612000000000002,71.95533333333333
2021-05-30,2020-05-01,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,938,1041.0,7.9,8.77,20.29,70.24,20.377142857142854,66.89142857142856,19.607333333333333,71.47800000000001
2021-05-30,2020-05-02,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,407,913.71,3.43,7.7,20.26,75.58,20.374285714285715,66.34285714285714,19.62666666666667,71.266
2021-05-30,2020-05-03,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,328,901.29,2.76,7.59,17.45,70.08,20.244285714285716,67.52714285714286,19.768666666666668,71.07933333333334
2021-05-30,2020-05-04,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,251,869.14,2.11,7.32,17.3,71.75,19.752857142857142,69.16428571428571,19.732000000000003,70.54866666666666
2021-05-30,2020-05-05,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1067,820.43,8.99,6.91,19.02,65.83,19.434285714285714,68.93857142857142,19.627333333333336,70.40133333333333
2021-05-30,2020-05-06,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2047,935.57,17.25,7.88,19.8,60.79,19.294285714285714,68.73571428571428,19.616666666666667,69.86466666666666
2021-05-30,2020-05-07,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1086,874.86,9.15,7.37,14.6,85.21,19.25142857142857,68.10428571428571,19.658666666666665,68.96466666666667
2021-05-30,2020-05-08,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1094,897.14,9.22,7.56,15.21,78.75,18.388571428571428,71.35428571428572,19.374666666666666,69.57866666666668
2021-05-30,2020-05-09,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1420,1041.86,11.96,8.78,16.8,70.12,17.662857142857145,72.57000000000001,19.104666666666667,69.76466666666667
2021-05-30,2020-05-10,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,520,1069.29,4.38,9.01,17.19,68.5,17.16857142857143,71.78999999999999,18.87066666666667,69.50066666666666
2021-05-30,2020-05-11,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,464,1099.71,3.91,9.27,18.03,59.25,17.13142857142857,71.5642857142857,18.605333333333338,69.58133333333333
2021-05-30,2020-05-12,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,911,1077.43,7.68,9.08,18.86,61.21,17.235714285714288,69.77857142857142,18.414666666666665,69.62333333333332
2021-05-30,2020-05-13,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1720,1030.71,14.49,8.68,19.18,61.42,17.212857142857143,69.11857142857143,18.37,68.81533333333333
2021-05-30,2020-05-14,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1471,1085.71,12.39,9.15,18.67,73.79,17.124285714285715,69.20857142857143,18.315333333333335,68.42666666666668
2021-05-30,2020-05-15,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2119,1232.14,17.85,10.38,15.8,85.33,17.705714285714286,67.57714285714285,18.220000000000002,68.99866666666667
2021-05-30,2020-05-16,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1437,1234.57,12.11,10.4,17.66,73.04,17.79,68.51714285714286,17.897333333333336,70.52333333333333
2021-05-30,2020-05-17,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,502,1232.0,4.23,10.38,16.73,74.72,17.912857142857142,68.9342857142857,17.722,70.71
2021-05-30,2020-05-18,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,257,1202.43,2.17,10.13,16.7,78.54,17.84714285714286,69.82285714285715,17.486666666666668,70.65266666666666
2021-05-30,2020-05-19,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1452,1279.71,12.23,10.78,18.19,76.12,17.65714285714286,72.57857142857144,17.436666666666667,71.21666666666667
2021-05-30,2020-05-20,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1826,1294.86,15.38,10.91,19.32,73.38,17.56142857142857,74.70857142857143,17.496,71.508
2021-05-30,2020-05-21,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1985,1368.29,16.72,11.53,19.5,70.17,17.58142857142857,76.41714285714285,17.516000000000002,72.01133333333334
2021-05-30,2020-05-22,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1522,1283.0,12.82,10.81,20.75,59.33,17.7,75.9,17.496,72.63666666666667
2021-05-30,2020-05-23,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1914,1351.14,16.13,11.38,20.5,72.0,18.407142857142855,72.18571428571428,17.906000000000002,70.91133333333333
2021-05-30,2020-05-24,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,640,1370.86,5.39,11.55,13.83,70.96,18.812857142857144,72.03714285714285,18.258666666666667,70.46133333333334
2021-05-30,2020-05-25,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,677,1430.86,5.7,12.05,14.62,61.79,18.398571428571426,71.5,18.060666666666666,70.51733333333333
2021-05-30,2020-05-26,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1350,1416.29,11.37,11.93,14.63,53.42,18.10142857142857,69.10714285714286,17.889333333333333,70.07
2021-05-30,2020-05-27,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1710,1399.71,14.41,11.79,14.42,56.88,17.592857142857145,65.86428571428571,17.662666666666667,69.68133333333334
2021-05-30,2020-05-28,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,3455,1609.71,29.11,13.56,13.83,69.83,16.892857142857142,63.50714285714285,17.366666666666667,69.39266666666667
2021-05-30,2020-05-29,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,3022,1824.0,25.46,15.37,15.59,71.5,16.082857142857144,63.45857142857143,17.01,69.95333333333333
2021-05-30,2020-05-30,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2878,1961.71,24.25,16.53,17.19,67.08,15.345714285714285,65.19714285714285,16.80466666666667,69.80066666666667
2021-05-30,2020-05-31,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1512,2086.29,12.74,17.58,17.46,55.71,14.872857142857141,64.49428571428571,16.897333333333332,68.584
2021-05-30,2020-06-01,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,995,2131.71,8.38,17.96,18.27,55.79,15.391428571428571,62.315714285714286,16.884,67.42866666666666
2021-05-30,2020-06-02,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,3317,2412.71,27.95,20.33,16.71,84.38,15.912857142857144,61.458571428571425,16.986666666666665,66.16666666666667
2021-05-30,2020-06-03,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2334,2501.86,19.66,21.08,17.37,81.46,16.21,65.88142857142857,16.987333333333332,66.556
2021-05-30,2020-06-04,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2570,2375.43,21.65,20.01,18.24,81.42,16.631428571428575,69.39285714285714,16.932666666666666,66.91199999999999
2021-05-30,2020-06-05,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2106,2244.57,17.74,18.91,19.08,85.71,17.26142857142857,71.04857142857142,16.860666666666667,67.44800000000001
2021-05-30,2020-06-06,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2408,2177.43,20.29,18.34,20.31,75.21,17.76,73.07857142857142,16.832666666666668,68.484
2021-05-30,2020-06-07,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,935,2095.0,7.88,17.65,20.22,77.76,18.205714285714286,74.24,16.803333333333335,69.54266666666666
2021-05-30,2020-06-08,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,903,2081.86,7.61,17.54,20.57,76.33,18.599999999999998,77.39,16.784666666666666,69.92666666666666
2021-05-30,2020-06-09,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2327,1940.43,19.6,16.35,20.99,78.21,18.928571428571427,80.32428571428571,17.233999999999998,70.28466666666667
2021-05-30,2020-06-10,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2431,1954.29,20.48,16.46,21.71,73.04,19.54,79.44285714285715,17.658666666666665,71.37933333333334
2021-05-30,2020-06-11,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2619,1961.29,22.06,16.52,23.15,61.46,20.159999999999997,78.24000000000001,18.130666666666666,72.68733333333333
2021-05-30,2020-06-12,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2546,2024.14,21.45,17.05,22.04,63.04,20.861428571428572,75.38857142857144,18.712666666666667,72.99266666666666
2021-05-30,2020-06-13,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2403,2023.43,20.24,17.05,21.74,64.0,21.284285714285712,72.15,19.259999999999998,72.53999999999999
2021-05-30,2020-06-14,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,3173,2343.14,26.73,19.74,16.99,84.25,21.488571428571426,70.54857142857144,19.67,72.03999999999999
2021-05-30,2020-06-15,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2250,2535.57,18.96,21.36,16.95,78.33,21.027142857142856,71.47571428571429,19.65666666666667,73.18466666666667
2021-05-30,2020-06-16,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,4228,2807.14,35.62,23.65,17.89,75.21,20.509999999999998,71.76142857142857,19.622666666666664,74.69266666666667
2021-05-30,2020-06-17,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,456,2525.0,3.84,21.27,18.67,69.58,20.06714285714286,71.33285714285715,19.59733333333333,75.98733333333332
2021-05-30,2020-06-18,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,398,2207.71,3.35,18.6,18.42,63.04,19.632857142857144,70.83857142857143,19.728,75.00066666666666
2021-05-30,2020-06-19,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,6877,2826.43,57.94,23.81,19.71,58.33,18.957142857142856,71.06428571428572,19.798000000000002,73.77266666666667
2021-05-30,2020-06-20,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,184,2509.43,1.55,21.14,20.51,61.62,18.624285714285715,70.39142857142858,19.896,72.23333333333333
2021-05-30,2020-06-21,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,949,2191.71,8.0,18.47,20.97,60.88,18.44857142857143,70.05142857142857,19.991333333333333,70.62733333333334
2021-05-30,2020-06-22,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1191,2040.43,10.03,17.19,20.6,55.92,19.017142857142858,66.71285714285715,20.035333333333334,69.672
2021-05-30,2020-06-23,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2483,1791.14,20.92,15.09,19.77,52.17,19.53857142857143,63.51142857142857,20.060666666666666,68.216
2021-05-30,2020-06-24,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,3047,2161.29,25.67,18.21,19.17,50.46,19.807142857142857,60.220000000000006,20.007333333333335,66.60533333333333
2021-05-30,2020-06-25,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,4050,2683.0,34.12,22.6,20.55,59.79,19.87857142857143,57.488571428571426,19.886,64.75533333333334
2021-05-30,2020-06-26,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,3852,2250.86,32.45,18.96,18.49,76.42,20.18285714285714,57.02428571428572,19.808666666666667,63.87199999999999
2021-05-30,2020-06-27,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1596,2452.57,13.45,20.66,15.15,87.97,20.00857142857143,59.60857142857143,19.497999999999998,64.86933333333333
2021-05-30,2020-06-28,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1346,2509.29,11.34,21.14,14.02,85.69,19.242857142857144,63.37285714285714,19.038666666666668,66.53133333333334
2021-05-30,2020-06-29,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,907,2468.71,7.64,20.8,15.73,79.71,18.25,66.91714285714285,18.524,67.97733333333333
